Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
50,Trabajo en equipo,Trabajar en una produccion requiere de todo tu tiempo y poder colaborar y compartir con distintas personalidades todo sea por conseguir que el producto final salga bien,nan,nan,Asistente de Vestuario,Former Employee,Distrito Federal,January 28 2019
50,Excelente Campaña,La mejor campaña de atención a clientes en la que estuve Realmente una cultura completamente distinta a cualquier otro trabajo,nan,nan,Supervisor de Operaciones,Former Employee,Monterrey N L,December 12 2018
30,Muy monotono,Es tan monotono que se vuelve desesperante,nan,nan,Soporte Técnico,Former Employee,Monterrey N L,December 2 2018
50,Ambiente de trabajo y experiencia enriquecedora,Ambiente de trabajo y experiencia enriquecedora Estuvimos grabando una escena durante dos días,nan,nan,Figurante,Former Employee,Málaga provincia,October 16 2018
50,Acolhedora ótimas oportunidades,Estive na empresa por 1 ano e 7 meses e sempre fui incentivada a desenvolver meus conhecimentos para novas oportunidades Ótimo lugar para trabalhar,nan,nan,Especialista em atendimento Sac,Former Employee,São Paulo SP,August 24 2018
10,no te ven como empleado te ven como esclavo,pesima administracion un callcenter mas si no es que de los peores te la pasas peleando con lo clientes y los supervisores son mas groseros y despotas ambiente laboral tenso y solo te dan 30 min de comida y lo que te pases no te lo pagan nada mas por salud 30 min para comer esta mal,nan,nan,Agente semibilingüe,Former Employee,Monterrey N L,July 25 2018
40,todo muy bien,el ambiente laboral que se vivia ahi era genial en resumen todo excelente,nan,nan,ejecutivo telefonico,Former Employee,Monterrey N L,July 12 2018
30,Used to be great eroding culture,I joined Netflix 3 years ago right before COVID I enjoyed working thereculture was great the best colleagues and worked on really hard challenging but fulfilling projects Sadly with the rising competition and immense growth the culture of the company has shifted extensively HR does little to address issues with regards to compensation and performance Marketing org is a mess with 3 CMO changes during my tenure,nan,nan,Asset Operations,Former Employee,Singapore,March 22 2023
50,Excelente ambiente de trabajo,Me encanto haber sido participe de un excelente equipo conformado por la supervisora Diana,Area de trabajo muy al estilo,No cuenta con ventas en la cafeteria,agente telefonico,Former Employee,Monterrey N L,June 22 2018
50,Empresa com ambiente dinâmico para trabalhar onde os colaboradores tinham autonomia juntamente com os seus supervisores,Indicaria para meus colegas e conhecidos para trabalhar na mesma Porque o ambiente é diferenciado na maneira em que seus colaboradores são tratados dentro das normas da mesma,nan,nan,Atendimento ao cliente,Former Employee,Lisboa Portugal,May 4 2018
50,Agente,El trabajo es excelente y los pagos son muy buenos,nan,nan,Ejecutivo de Atención a Clientes,Former Employee,Monterrey N L,April 22 2018
50,ambiente de trabajo tranquilo,recibir llamadas mas por cuestión de facturación lo que aprendí es en como atender a los clientes tener una manera sencilla y clara de como hablarles,nan,nan,servicio al cliente,Former Employee,Monterrey N L,April 18 2018
40,Empresa dinâmica,Excelente ambiente de trabalho Descontraído agradável,nan,nan,Especialista em atendimento ao cliente l,Former Employee,São Paulo SP,March 24 2018
40,Buena,La empresa tiene una buen ambiente de trabajo con posibilidades de crecimiento,nan,nan,GERENTE DE PRODUCCION INGOBERNABLE,Former Employee,CDMX D F,January 31 2018
50,Empresa dinâmica com ambiente agradável e ótimo convívio em equipe,Empresa com objetivo no atendimento ao cliente descontraído sem enrolações e com objetivos e soluções para o melhor do cliente,nan,nan,Especialista em atendimento ao cliente,Former Employee,São Paulo SP,January 16 2018
30,environnement multiculturel,Rencontres de personnes venues des 4 coins du monde ambiance et équipes au top,nan,nan,Conseillère clientèle,Former Employee,Lisbonne,January 15 2018
40,ambiente laboral,excelente empresa me enseño muchas cosas que no sabia como cortes de caja conteo de efectivo correcto,nan,nan,ejecutivo telefonico,Current Employee,Monterrey N L,January 7 2018
30,Agradavel,Agradavel para se trabalharsem mais comentriosso estando la para saber como funciona,nan,nan,Analista de Atendimento,Former Employee,São Paulo SP,August 28 2017
50,Proporcionou grandes crescimentos em muitas áreas,Um ambiente muito tranquilo de trabalho onde tínhamos nossas métricas dentre elas Excelência no atendimento Retorno de ligações Um atendimento completo para que o cliente não precisasse retornar esclarecendo todas as suas dúvidas sobre nosso serviço Envio para pesquisa e resposta Satisfação do cliente avaliando com um sim ou um não no final da ligação garantindo a satisfação do cliente com um clima descontraído na ligação sem perder o foco no problema Gerência Ligações monitoradas aprimorando cada vez mais o atendimento Total comprometimento com a empresa Facilidade em trabalhar em equipe com ótima comunicação verbal e disposição feedback com reuniões para avaliar os nossos líderes de equipe Priorizavam o bem estar do agente facilitando o atendimento tanto com conversas pessoais sobre que poderia aprimorar em suas ligações e o que o incomodava em sua equipetrabalho Tínhamos um fluxo de atendimento para garantir a satisfação do cliente Identificar o problema Tranquilizar o cliente resolução correta fechamento A parte mais agradável era ter a liberdade de conversar com o cliente passando confiança e se adequando a cada perfil sobre ritmos diferentes sem utilizar um vocabulário formal dependendo do cliente Em específico alguns agentes caso o cliente necessitasse de algum suporte que ia além os supervisores autorizavam ligar para o TSR Suporte avançado na califórnia para proceder com o suporte diante da situação do cliente Ligação em inglês O auxílio total ao agente que queria,nan,nan,Especialista em atendimento ao cliente,Former Employee,São Paulo SP,August 21 2017
